configuration,query_id,patient_id,query,intent,latency_seconds,retrieved_count,precision@1,precision@3,precision@5,recall@1,recall@3,recall@5,hit@1,hit@3,hit@5,MRR
HYBRID_RRF,RET102,a5c02458-b9fe-4b00-9914-e856c77eb671,Give me my most recent INDIRECT BILIRUBIN reading.,LATEST_VALUE,0.019812886999716284,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET103,a5c02458-b9fe-4b00-9914-e856c77eb671,What does my latest report show for LDL CHOLESTROL?,LATEST_VALUE,0.02421557500019844,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET104,a5c02458-b9fe-4b00-9914-e856c77eb671,I want to know my latest LYMPHOCYTES value.,LATEST_VALUE,0.06528484800037404,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET105,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the latest recorded MCH?,LATEST_VALUE,0.05726623400005337,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET106,a5c02458-b9fe-4b00-9914-e856c77eb671,How much was my MCHC in the most recent test?,LATEST_VALUE,0.06265140499999688,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET107,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you find the latest MCV result in my records?,LATEST_VALUE,0.06134130499958701,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET108,a5c02458-b9fe-4b00-9914-e856c77eb671,What did my latest test report for MONOCYTES?,LATEST_VALUE,0.05972615399878123,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET109,a5c02458-b9fe-4b00-9914-e856c77eb671,What is my latest NEUTROPHILS result?,LATEST_VALUE,0.06212842099921545,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET110,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you tell me the most recent PACKED CELL VOLUME value?,LATEST_VALUE,0.14557563100061088,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET111,a5c02458-b9fe-4b00-9914-e856c77eb671,What was my PCV on the latest report?,LATEST_VALUE,0.020781761999387527,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET112,a5c02458-b9fe-4b00-9914-e856c77eb671,Show my current PLATELET COUNT result.,LATEST_VALUE,0.10474101399995561,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET113,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the newest result recorded for RBC COUNT?,LATEST_VALUE,0.10331199900065258,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET114,a5c02458-b9fe-4b00-9914-e856c77eb671,Give me my most recent RBC”S COUNT reading.,LATEST_VALUE,0.10377113799950166,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET115,a5c02458-b9fe-4b00-9914-e856c77eb671,What does my latest report show for RH TYPING?,LATEST_VALUE,0.02295453000078851,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET116,a5c02458-b9fe-4b00-9914-e856c77eb671,I want to know my latest SERUM ALBUMIN value.,LATEST_VALUE,0.023091031000149087,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET117,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the latest recorded SERUM ALKALINE PHOSPHATE?,LATEST_VALUE,0.019016252001165412,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET118,a5c02458-b9fe-4b00-9914-e856c77eb671,How much was my SERUM CHLORIDES in the most recent test?,LATEST_VALUE,0.02388144100041245,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET119,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you find the latest SERUM POTASSIUM result in my records?,LATEST_VALUE,0.023406374000842334,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET120,a5c02458-b9fe-4b00-9914-e856c77eb671,What did my latest test report for SERUM SODIUM?,LATEST_VALUE,0.022573745000045164,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET121,a5c02458-b9fe-4b00-9914-e856c77eb671,What is my latest SERUM TOTAL PROTEIN result?,LATEST_VALUE,0.06276882400015893,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET122,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you tell me the most recent SGOT(AST) value?,LATEST_VALUE,0.02047629099979531,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET123,a5c02458-b9fe-4b00-9914-e856c77eb671,What was my SGPT(ALT) on the latest report?,LATEST_VALUE,0.017855849000625312,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET124,a5c02458-b9fe-4b00-9914-e856c77eb671,Show my current T.CHOL/HDL RATIO result.,LATEST_VALUE,0.017776030999812065,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET125,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the newest result recorded for THYROXINE (T4)?,LATEST_VALUE,0.01862349699877086,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET126,a5c02458-b9fe-4b00-9914-e856c77eb671,Give me my most recent TOTAL BILIRUBIN reading.,LATEST_VALUE,0.05994148300123925,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET127,a5c02458-b9fe-4b00-9914-e856c77eb671,What does my latest report show for TOTAL CHOLESTROL?,LATEST_VALUE,0.06242474099963147,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET128,a5c02458-b9fe-4b00-9914-e856c77eb671,I want to know my latest TOTAL COUNT value.,LATEST_VALUE,0.10586849599894776,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET129,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the latest recorded TRIGLYCERIDES?,LATEST_VALUE,0.016980088999844156,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET130,a5c02458-b9fe-4b00-9914-e856c77eb671,How much was my TRIIODOTHYRONINE (T3) in the most recent test?,LATEST_VALUE,0.020502526000200305,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET131,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you find the latest TSH result in my records?,LATEST_VALUE,0.02320311499897798,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET132,a5c02458-b9fe-4b00-9914-e856c77eb671,What did my latest test report for VLDL CHOLESTROL?,LATEST_VALUE,0.020533524999336805,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET133,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is my latest BASOPHILS result?,LATEST_VALUE,0.06335031900016475,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333
HYBRID_RRF,RET134,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Can you tell me the most recent EOSINOPHILS value?,LATEST_VALUE,0.062493890000041574,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333
HYBRID_RRF,RET135,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What was my HAEMOGLOBIN on the latest report?,LATEST_VALUE,0.060200849000466405,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET136,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Show my current LYMPHOCYTES result.,LATEST_VALUE,0.0591665819993068,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET137,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is the newest result recorded for MCH.?,LATEST_VALUE,0.01997054800085607,20,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.25
HYBRID_RRF,RET138,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Give me my most recent MCHC. reading.,LATEST_VALUE,0.06439076800052135,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET139,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What does my latest report show for MCV?,LATEST_VALUE,0.06070302099942637,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET140,f5698963-3aab-4d82-8c5d-c1c2f52730c3,I want to know my latest MONOCYTES value.,LATEST_VALUE,0.06374763299936603,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET141,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is the latest recorded NEUTROPHILS?,LATEST_VALUE,0.05932534299972758,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333
HYBRID_RRF,RET142,f5698963-3aab-4d82-8c5d-c1c2f52730c3,How much was my PCV in the most recent test?,LATEST_VALUE,0.060997168000540114,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET143,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Can you find the latest PLATELET COUNT result in my records?,LATEST_VALUE,0.06270888399922114,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET144,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What did my latest test report for RBC COUNT?,LATEST_VALUE,0.06112180300078762,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
HYBRID_RRF,RET145,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is my latest SERUM CREATININE result?,LATEST_VALUE,0.10051036400000157,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET146,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Can you tell me the most recent SERUM URIC ACID value?,LATEST_VALUE,0.14831453200167743,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET147,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What was my THYROID STIMULATING HORMONE ( TSH) on the latest report?,LATEST_VALUE,0.18420787200011546,20,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.2
HYBRID_RRF,RET148,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Show my current TOTAL COUNT result.,LATEST_VALUE,0.05893921999995655,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET149,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,How has my MCH changed over time?,TREND,0.019720071000847383,20,1.0,0.6666666666666666,0.6,0.5,1.0,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET150,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What trend do you see in my MCHC results?,TREND,0.06033021900111635,20,1.0,0.6666666666666666,0.6,0.5,1.0,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET151,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Has my MCV increased or decreased across my reports?,TREND,0.019583959998271894,20,1.0,0.6666666666666666,0.6,0.5,1.0,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET152,2a02f095-d81d-4534-933d-92603970be06,Compare my ALBUMIN/GLOBULIN RATIO results over time.,TREND,0.020898972999930265,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET153,2a02f095-d81d-4534-933d-92603970be06,Is my DIRECT BILIRUBIN going up or down?,TREND,0.019698252999660326,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET154,2a02f095-d81d-4534-933d-92603970be06,What has happened to my GAMMA GT across the recorded dates?,TREND,0.0238885439994192,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET155,2a02f095-d81d-4534-933d-92603970be06,Show me the progression of my GLOBULIN.,TREND,0.02095665100023325,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET156,2a02f095-d81d-4534-933d-92603970be06,How has my INDIRECT BILIRUBIN changed over time?,TREND,0.0234705410002789,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET157,2a02f095-d81d-4534-933d-92603970be06,What trend do you see in my SERUM ALBUMIN results?,TREND,0.02308340799936559,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET158,2a02f095-d81d-4534-933d-92603970be06,Has my SERUM ALKALINE PHOSPHATE increased or decreased across my reports?,TREND,0.024164653999832808,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET159,2a02f095-d81d-4534-933d-92603970be06,Compare my SERUM TOTAL PROTEIN results over time.,TREND,0.024760745000094175,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET160,2a02f095-d81d-4534-933d-92603970be06,Is my SGOT(AST) going up or down?,TREND,0.022349862001647125,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET161,2a02f095-d81d-4534-933d-92603970be06,What has happened to my SGPT(ALT) across the recorded dates?,TREND,0.02451206800105865,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET162,2a02f095-d81d-4534-933d-92603970be06,Show me the progression of my TOTAL BILIRUBIN.,TREND,0.021497686000657268,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET163,a5c02458-b9fe-4b00-9914-e856c77eb671,How has my BASOPHILS changed over time?,TREND,0.06117510100011714,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET164,a5c02458-b9fe-4b00-9914-e856c77eb671,What trend do you see in my LYMPHOCYTES results?,TREND,0.06280876300115779,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET165,a5c02458-b9fe-4b00-9914-e856c77eb671,Has my MCH increased or decreased across my reports?,TREND,0.06189890899986494,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET166,a5c02458-b9fe-4b00-9914-e856c77eb671,Compare my MCHC results over time.,TREND,0.06104827499984822,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET167,a5c02458-b9fe-4b00-9914-e856c77eb671,Is my MCV going up or down?,TREND,0.05868554500011669,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET168,a5c02458-b9fe-4b00-9914-e856c77eb671,What has happened to my MONOCYTES across the recorded dates?,TREND,0.0617583260009269,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET169,a5c02458-b9fe-4b00-9914-e856c77eb671,Show me the progression of my NEUTROPHILS.,TREND,0.05993473700073082,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET170,a5c02458-b9fe-4b00-9914-e856c77eb671,How has my PLATELET COUNT changed over time?,TREND,0.10468931600007636,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET171,a5c02458-b9fe-4b00-9914-e856c77eb671,What trend do you see in my TOTAL COUNT results?,TREND,0.10299800299981143,20,1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET172,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Has my BASOPHILS increased or decreased across my reports?,TREND,0.06361536700023862,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET173,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Compare my EOSINOPHILS results over time.,TREND,0.06048023999937868,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET174,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Is my HAEMOGLOBIN going up or down?,TREND,0.05912819299919647,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET175,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What has happened to my LYMPHOCYTES across the recorded dates?,TREND,0.06093752999913704,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET176,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Show me the progression of my MCV.,TREND,0.0603570960010984,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET177,f5698963-3aab-4d82-8c5d-c1c2f52730c3,How has my MONOCYTES changed over time?,TREND,0.060087019999627955,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET178,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What trend do you see in my NEUTROPHILS results?,TREND,0.06248735600092914,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET179,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Has my PCV increased or decreased across my reports?,TREND,0.06248607300040021,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET180,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Compare my PLATELET COUNT results over time.,TREND,0.06096977800007153,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET181,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Is my RBC COUNT going up or down?,TREND,0.06310226499954297,20,1.0,0.6666666666666666,0.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET182,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What has happened to my SERUM CREATININE across the recorded dates?,TREND,0.10523266900054296,20,1.0,1.0,0.6,0.5,1.5,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET183,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Show me the progression of my TOTAL COUNT.,TREND,0.059478707999005564,20,1.0,0.6666666666666666,0.6,0.5,1.0,1.5,1.0,1.0,1.0,1.0
HYBRID_RRF,RET184,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was my Neutrophils abnormal in this report?,ABNORMAL_LABS,0.0615385109995259,20,1.0,0.3333333333333333,0.4,1.0,1.0,2.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET185,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Did this report flag Neutrophils as abnormal?,ABNORMAL_LABS,0.06049103499935882,20,1.0,0.3333333333333333,0.4,1.0,1.0,2.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET186,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was the Lymphocytes result outside its stated range?,ABNORMAL_LABS,0.019928691001041443,20,1.0,0.6666666666666666,0.4,1.0,2.0,2.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET187,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Does my report mark Lymphocytes as abnormal?,ABNORMAL_LABS,0.06118094299927179,20,0.0,0.3333333333333333,0.4,0.0,1.0,2.0,0.0,1.0,1.0,0.3333333333333333
HYBRID_RRF,RET188,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was there an abnormal finding for RBS - Random Blood Sugar (Method - GOD-POD)?,ABNORMAL_LABS,0.1938948890001484,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET189,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What status did my report give for MCV?,ABNORMAL_LABS,0.019682436000948655,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET190,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Is the BILIRUBIN TOTAL result within the reported reference range?,ABNORMAL_LABS,0.02007216599849926,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET191,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,"Was my Anti HAV IgM, Serum abnormal in this report?",ABNORMAL_LABS,0.060955156999625615,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYBRID_RRF,RET192,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Did this report flag BILIRUBIN TOTAL as abnormal?,ABNORMAL_LABS,0.06057418899945333,20,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.25
HYBRID_RRF,RET193,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was the TOTAL BILIRUBIN result outside its stated range?,ABNORMAL_LABS,0.020877692000794923,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET194,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Can you summarize the lab findings recorded here?,ABNORMAL_LABS,0.01900083500004257,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
HYBRID_RRF,RET195,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What does the laboratory summary contain?,ABNORMAL_LABS,0.016615008000371745,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
HYBRID_RRF,RET196,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What findings were summarized in this laboratory report?,ABNORMAL_LABS,0.019004548999873805,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET197,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Which lab findings were listed in the report summary?,ABNORMAL_LABS,0.0236795010005153,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
HYBRID_RRF,RET198,0bcfe13f-d52b-4c01-b173-c18bf6208ba4,What diagnoses were recorded in this note?,GENERAL_RAG,0.01853879599912034,9,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF,RET199,0bcfe13f-d52b-4c01-b173-c18bf6208ba4,What medications are documented for me?,GENERAL_RAG,0.01996505599890952,9,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF,RET200,0bcfe13f-d52b-4c01-b173-c18bf6208ba4,What complaints are recorded here?,GENERAL_RAG,0.016518782000275678,9,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.2
HYBRID_RRF_RECENCY,RET001,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What is my latest BASO# result?,LATEST_VALUE,0.06291240100108553,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF_RECENCY,RET002,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Can you tell me the most recent BASO% value?,LATEST_VALUE,0.06181696400017245,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF_RECENCY,RET003,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What was my EO# on the latest report?,LATEST_VALUE,0.019146761000229162,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF_RECENCY,RET004,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Show my current EO% result.,LATEST_VALUE,0.02068983600111096,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333
HYBRID_RRF_RECENCY,RET005,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What is the newest result recorded for HCT?,LATEST_VALUE,0.05980687599912926,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF_RECENCY,RET006,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Give me my most recent HGB reading.,LATEST_VALUE,0.05857290799940529,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF_RECENCY,RET007,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What does my latest report show for IG#?,LATEST_VALUE,0.018516526000894373,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF_RECENCY,RET008,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,I want to know my latest IG% value.,LATEST_VALUE,0.021324749000996235,20,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.25
HYBRID_RRF_RECENCY,RET009,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What is the latest recorded LYMPH#?,LATEST_VALUE,0.06324398899960215,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF_RECENCY,RET010,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,How much was my LYMPH% in the most recent test?,LATEST_VALUE,0.06304911499864829,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF_RECENCY,RET011,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Can you find the latest MCH result in my records?,LATEST_VALUE,0.02104348900138575,20,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.25
HYBRID_RRF_RECENCY,RET012,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What did my latest test report for MCHC?,LATEST_VALUE,0.060547879000296234,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
HYBRID_RRF_RECENCY,RET013,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What is my latest MCV result?,LATEST_VALUE,0.020370365000417223,20,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HYBRID_RRF_RECENCY,RET014,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Can you tell me the most recent MONO# value?,LATEST_VALUE,0.06621237900071719,20,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
